Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      8.82     0.00        1     0.00     0.00  tcp::TcpClient::TcpClient(ClientOptions const&)
  0.00      8.82     0.00        1     0.00     0.02  tcp::TcpClient::~TcpClient()
  0.00      8.82     0.00        1     0.00     0.00  void boost::property_tree::json_parser::detail::read_json_internal<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_istream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      8.82     0.00        1     0.00     0.00  void boost::property_tree::json_parser::detail::read_json_internal<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::property_tree::json_parser::detail::encoding<char>, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::property_tree::json_parser::detail::encoding<char>&, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      8.82     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::parse_object()
  0.00      8.82     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::finish()
  0.00      8.82     0.00        1     0.00     0.00  void boost::property_tree::json_parser::read_json<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::locale const&)
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::io_context::run()
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::get_all_timers(boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&)
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::epoll_reactor::shutdown()
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::execution_context::service* boost::asio::detail::service_registry::create<boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >, boost::asio::io_context>(void*)
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::thread_info_base::~thread_info_base()
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::shutdown()
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::deadline_timer_service(boost::asio::execution_context&)
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::~deadline_timer_service()
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::reactive_socket_service<boost::asio::ip::tcp>::shutdown()
  0.00      8.82     0.00        1     0.00     0.00  boost::asio::detail::scheduler::run(boost::system::error_code&)
  0.00      8.82     0.00        1     0.00     8.78  Client::run()
  0.00      8.82     0.00        1     0.00     0.01  Client::start()
  0.00      8.82     0.00        1     0.00     0.00  Client::Client(ClientOptions const&)
  0.00      8.82     0.00        1     0.00     0.02  Client::~Client()
  0.00      8.82     0.00        1     0.00     0.00  Logger::~Logger()
  0.00      8.82     0.00        1     0.00     0.00  Metrics::save()
  0.00      8.82     0.00        1     0.00     0.00  Metrics::print()
  0.00      8.82     0.00        1     0.00     0.00  Metrics::getMaxRss()
  0.00      8.82     0.00        1     0.00     0.00  RunnableT<KillThread>::~RunnableT()
  0.00      8.82     0.00        1     0.00     0.00  void boost::property_tree::json_parser::detail::utf8_utf8_encoding::skip_introduction<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >&, std::istreambuf_iterator<char, std::char_traits<char> >) const
  0.00      8.82     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_a(char) const
  0.00      8.82     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_l(char) const
  0.00      8.82     0.00        1     0.00     0.00  boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_s(char) const
  0.00      8.82     0.00        1     0.00     0.00  boost::source_location::to_string[abi:cxx11]() const
  0.00      8.82     0.00        1     0.00     0.00  RunnableT<tcp::TcpClientHeartbeat>::getNumberObjects() const
  0.00      8.82     0.00        1     0.00     0.00  RunnableT<tcp::TcpClientHeartbeat>::getType() const
  0.00      8.82     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<KillThread, std::allocator<KillThread>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      8.82     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<tcp::TcpClientHeartbeat, std::allocator<tcp::TcpClientHeartbeat>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  0.00      8.82     0.00        1     0.00     0.00  std::_Sp_counted_ptr_inplace<tcp::TcpClientHeartbeat, std::allocator<tcp::TcpClientHeartbeat>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
  0.00      8.82     0.00        1     0.00     0.00  std::vector<char, std::allocator<char> >::_M_default_append(unsigned long)
  0.00      8.82     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char)
  0.00      8.82     0.00        1     0.00     0.00  non-virtual thunk to boost::asio::detail::epoll_reactor::interrupt()

			Call graph


granularity: each sample hit covers 4 byte(s) for 0.11% of 8.82 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.8    0.00    8.80                 main [1]
                0.00    8.78       1/1           tcp::TcpClient::run() [2]
                0.00    0.02       1/1           tcp::TcpClient::~TcpClient() [22]
                0.00    0.00       1/1           ClientOptions::ClientOptions(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::ostream*) [244]
                0.00    0.00       1/1481        Chronometer::Chronometer(bool, std::basic_string_view<char, std::char_traits<char> >, int, std::basic_string_view<char, std::char_traits<char> >, std::ostream*) [60]
                0.00    0.00       1/1           tcp::TcpClient::TcpClient(ClientOptions const&) [251]
                0.00    0.00       1/1481        Chronometer::~Chronometer() [61]
                0.00    0.00       1/1           Metrics::print() [270]
-----------------------------------------------
                0.00    8.78       1/1           main [1]
[2]     99.6    0.00    8.78       1         tcp::TcpClient::run() [2]
                0.00    8.78       1/1           Client::run() [3]
                0.00    0.01       1/1           Client::start() [27]
                0.00    0.00       1/1           tcp::TcpClient::destroySession() [250]
-----------------------------------------------
                0.00    8.78       1/1           tcp::TcpClient::run() [2]
[3]     99.5    0.00    8.78       1         Client::run() [3]
                0.00    8.73    1481/1485        ThreadPool::push(std::shared_ptr<Runnable>) [4]
                0.00    0.05    1480/1480        Client::processTask(std::shared_ptr<TaskBuilder>) [14]
                0.00    0.00    1481/1481        TaskBuilder::TaskBuilder(ClientOptions const&) [62]
                0.00    0.00    1480/1481        Chronometer::Chronometer(bool, std::basic_string_view<char, std::char_traits<char> >, int, std::basic_string_view<char, std::char_traits<char> >, std::ostream*) [60]
                0.00    0.00    1480/1481        TaskBuilder::~TaskBuilder() [63]
                0.00    0.00    1480/1481        std::_Sp_counted_ptr_inplace<TaskBuilder, std::allocator<TaskBuilder>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [70]
                0.00    0.00    1480/1481        std::_Sp_counted_ptr_inplace<TaskBuilder, std::allocator<TaskBuilder>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [69]
                0.00    0.00    1480/1481        Chronometer::~Chronometer() [61]
-----------------------------------------------
                0.00    0.01       1/1485        tcp::TcpClientHeartbeat::start() [26]
                0.00    0.02       3/1485        ThreadPool::stop() [21]
                0.00    8.73    1481/1485        Client::run() [3]
[4]     99.2    0.00    8.75    1485         ThreadPool::push(std::shared_ptr<Runnable>) [4]
                0.00    8.75       3/3           ThreadPool::createThread() [7]
                0.00    0.00    1481/1481        RunnableT<TaskBuilder>::getNumberObjects() const [65]
                0.00    0.00      46/46          void std::deque<std::shared_ptr<Runnable>, std::allocator<std::shared_ptr<Runnable> > >::_M_push_back_aux<std::shared_ptr<Runnable> const&>(std::shared_ptr<Runnable> const&) [91]
                0.00    0.00       3/3           RunnableT<KillThread>::getNumberObjects() const [203]
                0.00    0.00       3/1503        std::basic_osyncstream<char, std::char_traits<char>, std::allocator<char> >::basic_osyncstream(std::basic_streambuf<char, std::char_traits<char> >*) [52]
                0.00    0.00       3/1502        std::basic_syncbuf<char, std::char_traits<char>, std::allocator<char> >::~basic_syncbuf() [54]
                0.00    0.00       2/2           RunnableT<TaskBuilder>::getType() const [234]
                0.00    0.00       1/1           RunnableT<tcp::TcpClientHeartbeat>::getNumberObjects() const [278]
